senior_citizen,tenure_months,monthly_charges,total_charges,churn,total_services,is_auto_payment,gender_Male,partner_Yes,dependents_Yes,multiple_lines_No phone service,multiple_lines_Yes,internet_service_Fiber optic,internet_service_No,contract_One year,contract_Two year,paperless_billing_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
1,48,60.62,2908.42,0,3,0,True,False,True,False,True,True,False,True,False,False,False,False,True
0,55,64.75,3558.94,0,2,0,False,True,True,False,True,False,True,False,False,False,False,False,True
1,60,71.26,4273.04,0,2,0,False,True,True,False,False,True,False,True,False,True,False,True,False
0,68,114.69,7800.44,0,3,0,True,True,True,False,True,True,False,True,False,False,False,True,False
0,9,99.67,895.81,1,2,0,False,True,False,True,False,True,False,True,False,False,False,True,False
0,70,74.92,5247.09,0,3,0,True,False,False,False,True,False,False,True,False,True,False,False,True
0,59,91.31,5381.1,0,1,0,True,False,True,True,False,False,True,True,False,False,False,False,True
1,72,26.16,1883.91,0,2,1,True,False,False,False,True,False,True,False,True,False,True,False,False
1,44,34.73,1524.96,0,2,1,True,True,False,True,False,False,False,True,False,False,True,False,False
1,51,64.82,3303.97,0,2,0,True,True,True,False,False,False,False,False,False,False,False,True,False
1,41,62.95,2582.3,0,1,1,False,False,True,False,False,False,True,True,False,True,True,False,False
1,61,48.67,2966.35,0,2,1,True,False,True,True,False,True,False,True,False,False,False,False,False
1,65,31.18,2026.17,0,3,0,True,False,False,False,True,True,False,True,False,True,False,False,True
1,9,100.19,895.94,1,2,0,False,False,True,False,False,False,False,True,False,False,False,False,True
1,38,43.09,1642.9,1,2,0,True,True,False,True,False,True,False,False,False,False,False,False,True
0,61,85.55,5222.19,0,3,0,True,True,True,False,True,False,False,False,True,True,False,True,False
0,61,78.82,4808.52,0,3,0,False,True,False,False,True,False,False,False,False,True,False,True,False
1,15,26.39,394.64,0,2,1,False,False,False,False,False,True,False,True,False,True,False,False,False
0,13,57.6,748.28,0,2,1,False,False,False,False,False,False,False,True,False,False,True,False,False
0,60,105.35,6326.37,0,2,1,True,True,False,False,True,False,True,True,False,False,True,False,False
1,71,81.03,5756.42,0,2,1,False,False,False,False,False,True,False,False,True,False,True,False,False
1,32,97.44,3123.53,0,1,0,False,False,False,True,False,False,True,True,False,True,False,True,False
0,57,83.38,4750.95,1,2,1,False,False,False,False,False,True,False,False,False,True,True,False,False
0,62,65.48,4062.18,0,3,0,False,False,False,False,True,False,False,False,True,False,False,False,True
1,22,43.27,957.88,1,2,0,False,False,False,True,False,False,False,False,False,False,False,True,False
0,48,111.09,5327.69,0,2,1,False,False,True,False,True,False,True,True,False,True,True,False,False
0,35,20.84,724.45,0,2,1,False,True,False,False,False,False,False,True,False,False,True,False,False
0,71,93.58,6645.56,1,2,0,True,True,True,True,False,True,False,False,False,True,False,False,True
0,45,70.33,3158.68,0,2,1,True,True,True,True,False,False,False,False,False,True,False,False,False
1,66,81.81,5390.38,0,2,1,True,False,False,False,True,False,True,True,False,False,True,False,False
1,25,82.41,2066.12,0,2,0,False,True,False,False,False,False,False,False,True,False,False,True,False
0,47,113.2,5327.14,0,1,1,False,False,True,False,False,False,True,True,False,False,False,False,False
0,46,58.41,2680.96,0,1,1,False,False,True,False,False,False,True,False,True,True,True,False,False
0,46,111.13,5104.82,0,2,0,True,False,False,False,False,True,False,False,True,False,False,False,True
1,21,76.68,1607.01,0,2,1,True,False,False,True,False,True,False,False,True,True,False,False,False
0,19,44.74,856.32,1,3,1,False,True,True,False,True,True,False,False,False,False,True,False,False
1,33,61.35,2022.5,0,3,0,False,False,True,False,True,False,False,True,False,False,False,False,True
1,3,112.11,336.8,1,3,1,False,True,False,False,True,True,False,False,False,False,True,False,False
0,28,112.4,3148.82,1,3,1,True,True,True,False,True,True,False,False,False,True,False,False,False
0,55,86.68,4768.27,1,2,1,True,True,False,True,False,False,False,False,False,True,False,False,False
0,16,98.72,1586.99,1,3,1,True,False,False,False,True,True,False,False,False,False,False,False,False
0,69,117.38,8095.62,0,2,1,False,True,True,True,False,True,False,True,False,False,True,False,False
0,47,29.84,1401.97,0,1,0,True,True,False,True,False,False,True,False,False,False,False,False,True
1,31,90.56,2808.52,0,1,1,True,True,False,True,False,False,True,False,True,True,False,False,False
0,30,69.15,2074.26,0,2,0,True,True,False,False,False,True,False,False,True,False,False,True,False
0,27,20.35,543.35,0,1,1,False,True,True,False,False,False,True,True,False,True,False,False,False
1,60,66.61,3989.24,0,1,0,True,False,False,True,False,False,True,False,True,True,False,False,True
0,56,54.68,3054.61,0,2,1,True,False,True,True,False,True,False,True,False,True,False,False,False
0,59,43.73,2583.7,0,2,0,True,True,True,False,False,True,False,False,False,True,False,False,True
0,39,109.3,4258.6,0,1,1,False,True,False,False,False,False,True,False,True,True,True,False,False
1,63,53.87,3396.16,1,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True
1,17,72.62,1234.97,0,2,1,False,False,True,False,False,True,False,True,False,True,False,False,False
0,71,91.37,6482.4,1,2,0,False,True,False,False,False,True,False,False,False,False,False,False,True
0,35,36.76,1281.85,1,1,0,True,False,True,False,False,False,True,False,False,True,False,True,False
0,44,74.6,3283.07,0,2,0,False,True,True,False,False,False,False,False,True,True,False,True,False
0,25,58.97,1474.64,0,3,1,False,False,False,False,True,False,False,True,False,False,True,False,False
0,4,21.84,89.82,1,2,1,True,True,True,False,True,False,True,False,False,True,True,False,False
0,63,84.77,5338.22,1,1,1,True,True,False,False,False,False,True,False,False,False,False,False,False
0,3,79.12,233.13,1,1,0,False,False,True,True,False,False,True,False,False,False,False,False,True
0,62,102.52,6356.79,1,3,1,True,False,False,False,True,False,False,False,False,True,False,False,False
0,62,42.03,2612.96,0,2,1,False,False,False,True,False,True,False,True,False,False,False,False,False
0,13,25.01,315.75,0,2,0,True,False,True,False,False,False,False,False,False,True,False,True,False
0,2,86.61,169.22,0,1,1,False,True,False,False,False,False,True,False,True,True,False,False,False
1,51,105.33,5374.78,0,3,0,True,True,False,False,True,True,False,False,True,False,False,True,False
0,18,30.16,543.96,0,2,0,True,True,False,True,False,False,False,False,False,True,False,True,False
1,36,30.15,1088.43,0,1,1,True,True,True,False,False,False,True,False,True,False,True,False,False
1,42,88.4,3710.65,0,1,1,False,False,False,False,False,False,True,True,False,True,True,False,False
1,15,102.32,1526.74,0,2,0,True,False,True,True,False,True,False,True,False,False,False,False,True
0,37,60.57,2249.45,0,1,1,True,False,False,False,False,False,True,False,True,False,False,False,False
1,55,41.5,2287.92,0,3,1,True,False,False,False,True,False,False,True,False,True,True,False,False
1,56,81.29,4552.12,0,1,1,False,True,False,True,False,False,True,True,False,True,True,False,False
1,6,55.9,331.19,0,3,0,False,False,False,False,True,True,False,True,False,False,False,True,False
0,18,117.19,2106.97,0,3,1,True,True,False,False,True,True,False,False,False,True,True,False,False
1,7,78.52,550.79,0,1,0,False,True,True,True,False,False,True,False,False,True,False,False,True
0,64,21.47,1372.82,0,2,0,False,False,False,False,False,True,False,False,True,False,False,False,True
0,41,51.29,2102.82,1,2,0,False,True,False,False,False,True,False,False,False,False,False,True,False
0,17,72.07,1233.24,1,2,0,False,False,False,True,False,False,False,False,False,False,False,True,False
0,52,40.79,2125.7,0,1,0,True,False,True,True,False,False,True,False,True,True,False,True,False
0,6,23.68,136.23,1,1,0,True,False,True,False,False,False,True,False,False,True,False,False,True
0,11,27.68,304.86,0,3,0,False,True,False,False,True,True,False,False,False,False,False,True,False
1,31,67.91,2102.61,0,3,0,False,False,True,False,True,False,False,False,True,False,False,False,True
1,35,39.36,1379.09,1,2,1,False,False,False,False,True,False,True,False,False,True,True,False,False
1,18,50.07,900.94,0,2,0,True,False,False,False,False,True,False,True,False,False,False,False,True
0,62,33.37,2083.78,0,3,1,False,False,True,False,True,True,False,False,True,True,False,False,False
1,27,98.82,2670.29,0,1,1,True,False,True,False,False,False,True,True,False,True,True,False,False
1,45,67.56,3039.53,0,2,0,True,False,True,True,False,False,False,True,False,False,False,False,True
0,28,108.35,3043.02,0,2,1,False,False,False,False,True,False,True,False,True,True,True,False,False
1,9,58.36,526.27,0,1,1,True,False,True,True,False,False,True,False,True,True,False,False,False
1,21,107.19,2243.4,0,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False
0,51,96.81,4936.69,1,3,1,False,True,False,False,True,True,False,False,False,False,True,False,False
1,44,22.74,1003.63,0,2,0,True,False,False,True,False,False,False,False,True,False,False,True,False
1,25,99.76,2496.42,0,1,0,False,False,True,True,False,False,True,True,False,False,False,True,False
0,47,99.22,4668.37,0,3,0,True,True,True,False,True,False,False,False,False,False,False,False,True
1,56,59.75,3346.77,0,1,1,False,False,True,True,False,False,True,False,False,False,True,False,False
0,67,61.69,4133.65,0,2,0,True,True,True,True,False,False,False,False,False,False,False,False,True
1,7,18.49,122.42,0,1,0,True,True,True,True,False,False,True,False,False,True,False,True,False
0,29,63.15,1838.99,0,2,0,False,True,True,True,False,False,False,True,False,True,False,True,False
0,45,29.68,1334.07,1,2,0,False,True,True,True,False,True,False,False,False,True,False,False,True
1,71,89.81,6371.61,0,2,0,True,False,True,True,False,False,False,False,False,False,False,True,False
0,32,22.02,717.78,1,3,0,True,False,False,False,True,True,False,True,False,True,False,True,False
0,51,49.82,2549.22,1,2,1,True,True,False,False,False,True,False,False,False,True,False,False,False
0,67,104.01,6966.43,1,3,0,False,False,True,False,True,True,False,False,False,False,False,True,False
1,27,81.42,2188.94,0,1,1,False,False,False,False,False,False,True,False,False,True,True,False,False
1,40,35.22,1405.21,0,2,0,True,True,True,False,False,False,False,False,True,True,False,True,False
0,14,91.43,1287.92,0,2,0,False,True,True,False,True,False,True,False,True,True,False,False,True
0,6,62.98,378.76,0,2,0,False,True,True,True,False,False,False,True,False,True,False,True,False
0,19,69.48,1313.37,0,3,0,False,True,False,False,True,False,False,False,True,True,False,False,True
0,29,118.57,3442.45,1,2,0,False,False,False,True,False,True,False,False,False,True,False,False,True
0,24,54.78,1313.67,0,2,1,True,True,True,False,False,True,False,False,True,False,False,False,False
0,10,83.36,830.36,1,1,0,True,True,False,False,False,False,True,False,False,True,False,True,False
1,41,34.72,1420.66,0,2,0,False,True,True,False,False,True,False,False,True,False,False,False,True
0,56,32.41,1821.49,0,2,1,True,False,True,False,False,False,False,False,True,False,False,False,False
1,30,117.94,3540.93,1,2,1,True,False,True,True,False,False,False,False,False,True,False,False,False
1,55,84.93,4663.72,0,3,1,True,False,True,False,True,False,False,True,False,True,False,False,False
0,2,113.75,229.34,0,1,1,True,False,True,True,False,False,True,True,False,True,True,False,False
1,7,26.19,183.87,1,3,1,False,True,False,False,True,True,False,False,False,False,True,False,False
1,38,108.07,4104.56,0,1,1,False,True,True,False,False,False,True,True,False,False,True,False,False
0,66,106.68,7039.04,0,1,1,False,True,True,True,False,False,True,True,False,False,False,False,False
0,71,33.36,2364.23,0,2,0,False,False,True,False,False,True,False,False,True,True,False,True,False
0,62,106.58,6604.65,0,1,0,False,False,True,False,False,False,True,False,True,False,False,False,True
0,24,31.21,750.49,1,2,0,True,True,True,False,True,False,True,False,False,True,False,True,False
0,68,108.49,7375.93,0,2,1,False,True,True,True,False,False,False,True,False,True,True,False,False
1,44,21.36,942.57,0,2,0,True,True,True,False,True,False,True,False,False,False,False,True,False
1,30,78.97,2365.18,0,2,1,True,True,False,False,False,False,False,False,False,False,False,False,False
0,26,41.77,1089.56,0,1,1,False,True,False,True,False,False,True,True,False,False,False,False,False
1,53,34.49,1834.54,1,2,1,False,False,True,False,True,False,True,False,False,True,False,False,False
1,43,110.19,4738.14,0,3,0,True,True,False,False,True,True,False,False,True,True,False,False,True
0,49,110.88,5435.72,0,2,1,True,True,True,False,False,True,False,False,True,False,True,False,False
1,41,91.79,3766.19,0,1,1,False,False,False,True,False,False,True,True,False,True,False,False,False
0,54,38.38,2070.01,1,1,1,False,True,False,True,False,False,True,False,False,True,True,False,False
1,27,40.33,1091.73,0,2,0,False,False,True,False,False,True,False,False,False,True,False,False,True
0,64,96.84,6186.42,0,2,1,True,False,False,True,False,True,False,True,False,True,True,False,False
0,63,102.57,6448.58,1,3,0,False,False,True,False,True,False,False,False,False,False,False,False,True
1,61,97.87,5968.42,0,2,1,False,True,False,False,True,False,True,True,False,True,True,False,False
0,29,32.02,931.75,0,3,0,True,True,False,False,True,True,False,False,True,True,False,False,True
0,30,41.21,1235.87,1,3,1,False,True,False,False,True,True,False,False,False,False,True,False,False
1,11,49.89,552.52,1,3,1,False,False,True,False,True,True,False,False,False,True,False,False,False
1,41,114.84,4702.43,0,3,1,False,True,True,False,True,False,False,False,True,False,True,False,False
0,3,39.31,122.34,1,2,1,False,True,False,True,False,True,False,False,False,True,False,False,False
1,68,47.64,3247.66,0,2,0,True,True,True,True,False,True,False,True,False,True,False,False,True
0,25,90.64,2262.52,1,3,1,False,True,False,False,True,False,False,False,False,False,True,False,False
1,11,27.87,310.42,0,2,1,True,False,True,False,False,False,False,True,False,True,True,False,False
0,26,28.5,741.11,0,2,1,True,True,False,False,False,False,False,True,False,False,False,False,False
1,23,54.8,1262.61,0,2,0,False,True,False,True,False,True,False,True,False,True,False,True,False
0,48,100.77,4845.09,0,1,1,True,False,False,False,False,False,True,True,False,False,False,False,False
1,2,87.95,177.54,0,2,0,False,True,True,False,True,False,True,False,True,False,False,False,True
1,27,23.93,649.93,0,2,0,False,True,True,False,False,False,False,False,False,True,False,True,False
1,4,102.98,405.6,0,1,0,False,False,True,False,False,False,True,True,False,False,False,False,True
0,35,70.72,2478.87,0,3,1,False,False,False,False,True,False,False,True,False,True,True,False,False
0,72,65.81,4746.37,0,2,0,False,False,True,True,False,False,False,True,False,False,False,True,False
1,31,45.59,1408.67,0,2,0,False,True,True,False,False,True,False,False,True,True,False,False,True
1,21,38.97,816.75,0,2,0,True,False,True,False,False,True,False,False,True,True,False,True,False
0,23,102.85,2368.98,0,2,1,True,True,False,False,False,True,False,False,False,False,True,False,False
1,20,77.46,1551.44,0,3,0,True,True,True,False,True,False,False,True,False,False,False,True,False
1,52,93.14,4836.48,0,3,0,False,False,True,False,True,False,False,True,False,False,False,False,True
1,34,101.28,3444.34,0,1,1,False,True,True,True,False,False,True,True,False,True,True,False,False
0,61,96.29,5872.03,1,2,0,False,False,True,False,False,True,False,False,False,False,False,True,False
0,71,99.26,7042.62,0,2,0,True,True,False,True,False,False,False,False,True,True,False,True,False
0,63,103.78,6544.92,0,2,1,False,True,False,True,False,False,False,True,False,True,True,False,False
0,3,45.52,136.59,0,1,1,True,True,True,True,False,False,True,True,False,True,False,False,False
0,10,71.86,723.52,0,1,1,False,False,True,False,False,False,True,True,False,False,True,False,False
0,7,116.71,811.1,0,3,1,False,True,True,False,True,False,False,True,False,True,False,False,False
0,64,112.94,7231.1,0,1,1,False,False,False,True,False,False,True,True,False,True,True,False,False
0,26,89.11,2322.17,0,3,0,True,False,True,False,True,True,False,False,True,False,False,False,True
1,33,28.38,935.33,0,3,0,False,False,False,False,True,True,False,False,True,False,False,False,True
0,47,45.52,2136.95,0,2,1,False,True,True,False,False,True,False,True,False,False,True,False,False
1,65,105.7,6863.98,0,2,0,True,False,False,True,False,True,False,True,False,True,False,True,False
0,25,89.19,2225.41,0,2,0,False,False,True,False,False,False,False,True,False,True,False,True,False
1,63,87.91,5536.07,0,1,1,True,False,True,True,False,False,True,True,False,False,True,False,False
0,1,54.27,49.39,0,2,1,False,False,True,False,False,True,False,False,True,False,True,False,False
1,8,41.82,330.72,0,2,1,True,False,True,True,False,False,False,False,False,True,False,False,False
1,39,81.74,3188.65,0,2,0,True,True,True,False,False,True,False,False,True,False,False,True,False
0,52,61.81,3215.51,0,3,0,True,False,False,False,True,True,False,False,False,False,False,False,True
1,47,35.31,1665.02,0,2,1,False,False,True,False,False,False,False,True,False,True,True,False,False
1,56,19.74,1101.63,0,3,1,False,True,False,False,True,True,False,False,True,False,False,False,False
0,59,42.18,2488.74,0,2,0,False,False,False,False,True,False,True,False,True,False,False,False,True
0,16,63.39,1012.15,0,1,1,False,True,True,False,False,False,True,False,True,False,True,False,False
0,34,90.15,3062.66,1,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
1,66,87.18,5752.3,0,1,1,False,False,True,True,False,False,True,True,False,False,False,False,False
0,41,43.37,1777.19,0,2,0,True,True,True,False,True,False,True,True,False,False,False,True,False
0,10,55.41,555.35,0,2,0,False,True,False,True,False,True,False,False,True,True,False,False,True
0,57,49.79,2836.38,1,2,0,False,False,False,False,False,True,False,False,False,False,False,True,False
1,17,96.41,1645.11,0,2,1,True,False,True,False,False,False,False,False,True,False,True,False,False
1,36,107.99,3879.12,1,3,0,True,True,False,False,True,False,False,False,False,False,False,True,False
0,36,84.65,3052.67,0,2,0,False,True,False,True,False,False,False,True,False,False,False,True,False
1,70,23.48,1641.76,0,2,1,True,False,True,False,False,False,False,False,True,True,True,False,False
0,68,42.34,2878.18,0,2,1,False,True,True,False,False,False,False,False,True,True,True,False,False
1,6,31.77,190.57,0,1,0,True,True,True,True,False,False,True,False,True,True,False,True,False
1,3,26.6,83.33,0,2,1,False,False,True,False,True,False,True,True,False,True,True,False,False
0,60,62.55,3748.6,0,2,0,False,True,True,False,True,False,True,False,False,True,False,False,True
0,65,43.13,2800.17,0,1,1,False,True,True,True,False,False,True,False,False,False,True,False,False
1,14,57.06,801.34,0,2,1,False,False,False,False,False,False,False,True,False,False,True,False,False
1,68,109.77,7455.87,0,2,0,False,False,False,False,False,True,False,False,True,True,False,False,True
0,10,38.2,381.83,0,2,0,False,False,False,True,False,True,False,False,True,True,False,True,False
0,66,81.23,5357.19,0,3,0,True,False,True,False,True,True,False,True,False,True,False,False,True
0,50,68.46,3417.96,0,1,1,True,True,True,True,False,False,True,False,False,True,False,False,False
1,16,97.29,1548.45,0,3,0,True,False,False,False,True,False,False,True,False,True,False,False,True
1,42,84.92,3570.5,1,2,1,False,True,False,True,False,True,False,False,False,False,True,False,False
0,22,51.52,1134.23,0,3,1,False,False,True,False,True,True,False,True,False,False,True,False,False
0,66,91.73,6050.82,0,3,0,True,False,False,False,True,False,False,False,True,False,False,False,True
1,19,35.51,673.87,0,1,1,False,True,True,True,False,False,True,True,False,True,True,False,False
1,25,98.04,2445.54,1,1,0,False,True,False,True,False,False,True,False,False,True,False,False,True
0,23,81.45,1870.67,0,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False
1,11,117.24,1288.65,0,1,0,True,False,True,False,False,False,True,False,True,False,False,True,False
1,68,46.72,3177.28,0,2,0,False,False,False,False,False,True,False,True,False,False,False,False,True
0,30,31.01,932.26,1,2,0,True,True,False,True,False,True,False,False,False,False,False,False,True
1,61,21.5,1302.47,1,2,1,False,False,False,False,False,True,False,False,False,True,True,False,False
1,9,75.25,679.23,0,3,0,False,True,True,False,True,True,False,True,False,False,False,True,False
1,5,66.02,321.47,1,3,0,True,False,True,False,True,True,False,False,False,True,False,True,False
1,52,86.74,4512.64,0,1,0,True,True,False,False,False,False,True,False,False,False,False,False,True
1,5,49.46,246.23,1,2,1,False,True,True,True,False,True,False,False,False,True,False,False,False
1,9,87.69,794.67,0,2,1,True,True,True,False,False,True,False,True,False,False,False,False,False
1,27,47.18,1270.49,0,3,0,True,False,False,False,True,False,False,False,True,True,False,False,True
1,61,83.06,5070.56,1,1,1,False,False,True,False,False,False,True,False,False,False,True,False,False
1,6,73.64,436.0,0,1,1,True,False,False,True,False,False,True,True,False,False,True,False,False
0,5,20.48,102.93,0,2,0,False,False,False,False,True,False,True,True,False,True,False,False,True
0,63,48.95,3073.66,0,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False
0,59,50.5,2983.92,1,2,1,False,False,True,True,False,False,False,False,False,False,True,False,False
0,59,71.94,4253.09,0,2,1,True,True,False,False,False,False,False,False,True,True,False,False,False
1,4,28.62,110.99,0,2,1,False,True,True,True,False,False,False,False,True,False,True,False,False
1,48,28.86,1385.89,0,3,0,False,False,False,False,True,True,False,False,True,False,False,False,True
1,51,36.47,1862.19,0,2,1,True,True,True,False,False,False,False,True,False,True,False,False,False
1,34,56.94,1928.21,0,1,1,True,True,True,False,False,False,True,False,True,True,True,False,False
0,43,86.38,3710.59,0,2,1,False,True,True,True,False,False,False,True,False,False,True,False,False
0,59,115.01,6781.53,0,2,1,True,False,False,True,False,False,False,False,True,True,True,False,False
1,41,112.49,4624.13,1,3,0,True,True,False,False,True,True,False,False,False,False,False,True,False
0,54,23.5,1274.23,1,2,1,False,True,True,True,False,True,False,False,False,False,True,False,False
0,19,29.12,552.19,0,2,0,False,False,False,False,False,True,False,True,False,False,False,False,True
0,59,80.49,4752.81,0,1,0,False,True,False,True,False,False,True,False,False,True,False,False,True
0,28,98.91,2770.54,0,2,1,False,True,True,True,False,True,False,False,True,True,True,False,False
1,19,48.24,919.53,0,1,1,False,True,False,True,False,False,True,False,True,True,False,False,False
0,57,47.21,2685.7,0,2,1,False,True,True,True,False,False,False,False,True,True,True,False,False
1,8,38.15,312.07,1,3,0,False,True,True,False,True,True,False,False,False,True,False,True,False
0,25,105.51,2633.91,0,1,1,True,True,False,False,False,False,True,False,False,True,True,False,False
1,64,33.62,2148.1,0,1,1,False,False,True,False,False,False,True,False,True,False,True,False,False
0,10,47.28,475.75,0,2,1,True,True,True,False,False,True,False,False,True,False,False,False,False
0,33,70.87,2340.44,0,3,1,True,True,False,False,True,False,False,False,True,True,False,False,False
0,17,112.33,1909.73,0,2,0,True,False,False,True,False,True,False,False,True,True,False,True,False
0,10,20.23,206.5,0,1,1,True,False,False,True,False,False,True,True,False,False,True,False,False
0,70,57.95,4050.69,0,3,1,False,False,True,False,True,False,False,False,False,False,True,False,False
0,37,30.34,1131.8,0,1,0,False,False,True,True,False,False,True,True,False,False,False,False,True
1,72,86.32,6212.54,0,1,0,False,True,False,True,False,False,True,False,True,True,False,False,True
0,29,87.49,2536.77,0,1,1,True,False,True,False,False,False,True,True,False,False,True,False,False
1,11,86.95,965.75,0,1,1,False,True,True,False,False,False,True,False,False,False,False,False,False
1,35,111.81,3909.8,0,3,0,False,False,True,False,True,False,False,False,False,False,False,True,False
1,37,56.16,2083.04,0,3,1,False,True,True,False,True,True,False,False,True,False,False,False,False
1,64,113.41,7257.17,0,2,0,True,False,False,False,False,True,False,True,False,True,False,False,True
1,34,106.18,3605.91,0,3,1,False,False,True,False,True,False,False,False,True,True,False,False,False
1,7,94.71,661.05,0,2,0,False,False,True,True,False,False,False,False,True,False,False,False,True
0,37,108.51,4017.7,0,2,0,False,True,False,True,False,False,False,False,True,False,False,True,False
1,12,56.39,681.75,0,3,1,False,True,False,False,True,False,False,True,False,True,True,False,False
1,26,74.81,1946.19,0,3,0,True,True,True,False,True,False,False,False,False,True,False,False,True
0,12,91.27,1087.25,0,2,1,True,True,True,False,True,False,True,True,False,False,True,False,False
0,61,105.81,6457.59,0,2,0,False,False,True,True,False,False,False,False,True,False,False,False,True
1,54,34.64,1869.85,0,2,1,False,True,False,False,False,True,False,True,False,True,True,False,False
0,35,52.61,1835.84,0,3,0,True,False,False,False,True,True,False,True,False,False,False,False,True
1,25,54.38,1361.23,0,2,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,6,18.7,117.87,1,2,1,True,False,False,False,True,False,True,False,False,False,False,False,False
1,21,71.19,1495.02,0,1,0,False,True,True,False,False,False,True,False,True,False,False,True,False
0,32,43.7,1403.02,0,2,1,True,False,True,True,False,False,False,False,True,True,True,False,False
0,69,28.48,1967.43,1,1,1,False,False,False,False,False,False,True,False,False,True,False,False,False
1,18,18.78,340.42,0,2,1,True,True,True,False,False,True,False,False,False,False,True,False,False
0,56,20.7,1157.67,1,2,1,True,True,True,False,True,False,True,False,False,True,True,False,False
1,13,63.8,833.49,1,1,1,True,False,False,False,False,False,True,False,False,False,True,False,False
0,15,85.53,1287.52,1,2,0,False,False,True,False,True,False,True,False,False,False,False,True,False
0,37,85.36,3162.28,0,2,0,True,False,False,False,False,False,False,False,True,True,False,False,True
0,3,110.03,328.52,0,2,0,True,True,False,False,False,False,False,False,True,False,False,False,True
0,52,97.73,5086.89,0,2,1,False,True,True,False,True,False,True,False,False,True,False,False,False
0,28,116.59,3266.45,0,2,0,False,False,True,False,True,False,True,True,False,True,False,False,True
1,18,38.78,693.18,0,2,1,False,True,True,True,False,False,False,False,True,False,True,False,False
1,36,59.74,2148.73,1,3,0,False,False,True,False,True,True,False,False,False,False,False,True,False
1,26,28.64,741.99,0,2,1,True,True,True,False,True,False,True,True,False,True,True,False,False
1,17,116.84,1976.34,0,3,1,False,True,True,False,True,False,False,False,True,True,True,False,False
0,57,51.18,2922.28,1,3,1,True,True,False,False,True,False,False,False,False,False,True,False,False
0,56,68.27,3838.63,0,2,1,True,True,False,True,False,True,False,True,False,True,False,False,False
0,59,94.47,5579.77,0,2,0,True,True,True,True,False,True,False,False,True,False,False,True,False
1,48,21.74,1044.33,1,2,0,False,False,False,False,False,True,False,False,False,True,False,False,True
0,63,78.21,4924.65,0,3,1,True,True,True,False,True,True,False,True,False,False,False,False,False
1,20,66.5,1325.37,0,3,0,True,True,True,False,True,False,False,False,False,False,False,True,False
1,71,24.55,1743.8,0,1,1,False,False,False,True,False,False,True,False,True,True,False,False,False
0,71,31.69,2254.83,0,2,1,False,False,False,False,False,True,False,False,False,True,True,False,False
1,48,34.69,1661.75,0,3,1,False,False,False,False,True,True,False,False,False,False,False,False,False
1,56,60.71,3412.58,0,2,1,True,False,True,False,False,True,False,False,True,False,False,False,False
1,9,79.43,707.95,0,2,0,True,True,False,False,True,False,True,False,True,True,False,True,False
0,34,51.97,1768.1,0,1,0,False,True,True,False,False,False,True,True,False,False,False,False,True
1,9,20.78,187.37,0,2,1,True,True,False,False,False,True,False,True,False,False,True,False,False
1,19,51.35,975.68,0,3,0,True,True,False,False,True,False,False,False,True,True,False,False,True
0,11,31.07,338.93,0,1,1,True,False,False,False,False,False,True,False,False,True,True,False,False
1,61,20.05,1223.46,0,3,1,False,True,True,False,True,True,False,False,True,False,True,False,False
0,13,108.45,1407.6,0,2,0,True,True,True,True,False,True,False,False,True,False,False,False,True
1,20,87.92,1764.84,0,2,1,False,False,True,False,False,False,False,True,False,False,True,False,False
1,69,70.6,4879.5,0,3,0,True,True,True,False,True,False,False,False,False,False,False,False,True
0,12,101.68,1218.22,0,2,0,False,False,True,False,True,False,True,False,True,False,False,False,True
1,40,88.43,3528.98,0,1,1,False,False,False,False,False,False,True,False,False,True,True,False,False
0,50,101.52,5077.59,0,1,1,True,False,False,False,False,False,True,True,False,True,True,False,False
0,9,69.88,630.33,0,1,0,True,True,True,True,False,False,True,False,True,False,False,True,False
0,47,30.78,1447.19,0,2,1,True,True,True,False,False,False,False,True,False,True,False,False,False
1,1,38.46,41.12,0,2,1,True,False,False,False,False,True,False,False,False,True,False,False,False
0,38,118.06,4493.19,0,2,0,True,False,True,True,False,False,False,True,False,False,False,False,True
0,31,98.01,3042.47,1,2,1,True,True,True,False,False,True,False,False,False,False,False,False,False
1,42,117.34,4930.94,1,2,1,True,False,False,False,False,True,False,False,False,False,True,False,False
0,26,21.18,554.45,1,3,0,True,True,True,False,True,True,False,False,False,False,False,False,True
1,18,113.3,2040.66,0,3,1,False,False,False,False,True,False,False,True,False,False,True,False,False
0,3,105.38,311.41,0,3,0,True,True,True,False,True,False,False,True,False,False,False,False,True
1,58,104.46,6065.93,1,2,0,False,False,True,False,False,False,False,False,False,False,False,False,True
0,52,31.41,1633.83,0,2,1,True,False,False,True,False,False,False,True,False,True,True,False,False
0,24,38.96,930.31,0,3,1,True,True,True,False,True,True,False,True,False,True,False,False,False
1,37,24.78,911.22,0,2,0,False,True,True,False,False,False,False,True,False,True,False,True,False
0,53,30.91,1633.64,0,2,1,True,True,True,False,False,True,False,False,False,False,True,False,False
