customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,tenure_group,total_services,is_auto_payment,Probability_Churn,Risk_Segment,Main_Churn_Reason
6e9c92ba-bbb5-4037-9e23-faf9e66414db,Male,0,Yes,No,3,Yes,No phone service,Fiber optic,One year,Yes,Bank transfer (automatic),72.7,218.54,Yes,0-1 Year,2,1,0.122,Low Risk,Contract Two Year
a8b97820-e92c-4b92-a279-67a3753439c0,Female,1,No,No,41,Yes,Yes,No,Month-to-month,No,Electronic check,40.82,1674.19,Yes,2-4 Years,2,0,0.622,Medium Risk,Contract One Year
1874ed7d-9190-453f-b2d2-570a2ef634f2,Female,0,No,Yes,15,Yes,No phone service,Fiber optic,Month-to-month,No,Credit card (automatic),111.96,1683.63,No,1-2 Years,2,1,0.4205,Medium Risk,Contract One Year
0b2d983a-f218-4128-b2da-61f764bfc76d,Female,1,No,Yes,56,Yes,No,DSL,Two year,Yes,Mailed check,82.16,4602.46,No,4+ Years,2,0,0.033,Low Risk,Contract One Year
286e3f0a-dedb-4ec4-a2b2-de4b3d5cab0e,Male,0,No,Yes,10,Yes,No phone service,No,Month-to-month,Yes,Mailed check,26.57,270.59,Yes,0-1 Year,1,0,0.5814,Medium Risk,Contract One Year
89a92af3-a0ca-4f8e-a1ef-2dd3461633bc,Female,1,No,No,49,Yes,Yes,No,Two year,No,Electronic check,112.12,5496.62,No,4+ Years,2,0,0.0353,Low Risk,Contract One Year
11162039-ea92-459b-aaaa-077f4ab946a2,Male,0,No,No,30,Yes,Yes,Fiber optic,Month-to-month,No,Electronic check,67.56,2031.98,Yes,2-4 Years,3,0,0.8068,High Risk,Contract One Year
e6f8dac3-b8ef-4250-b9fe-60c6b2b302d3,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),94.66,6733.97,Yes,4+ Years,3,1,0.7488,High Risk,Contract One Year
69498671-7e55-43ba-a8a2-f417379e03dd,Female,0,No,Yes,52,Yes,No,No,Month-to-month,No,Credit card (automatic),98.11,5103.82,No,4+ Years,1,1,0.5661,Medium Risk,Contract One Year
1f08f855-8d85-4df1-8309-4f28fe0d40b4,Female,0,Yes,Yes,23,Yes,No,No,One year,No,Mailed check,45.1,1038.22,No,1-2 Years,1,0,0.0142,Low Risk,Contract Two Year
c161b06c-1397-4542-9e65-3990fecd0ded,Female,1,No,Yes,40,Yes,No,Fiber optic,Two year,Yes,Credit card (automatic),104.1,4169.94,No,2-4 Years,2,1,0.0215,Low Risk,Contract One Year
c78e0272-c43b-47af-8120-053d1aefff21,Male,0,Yes,Yes,41,Yes,No phone service,Fiber optic,Two year,Yes,Credit card (automatic),79.72,3266.18,No,2-4 Years,2,1,0.0182,Low Risk,Contract One Year
2a32e553-7370-4a7e-a8fc-0e45537598d4,Female,0,Yes,No,69,Yes,No,No,Two year,No,Bank transfer (automatic),90.08,6214.92,No,4+ Years,1,1,0.0143,Low Risk,Contract One Year
0b6d35d7-818d-42af-b516-567d40b55023,Female,1,Yes,No,71,Yes,Yes,No,Month-to-month,Yes,Mailed check,109.93,7807.13,Yes,4+ Years,2,0,0.5895,Medium Risk,Contract One Year
a38cc35f-12bc-4090-86d6-fba776509bcd,Male,0,No,No,13,Yes,No,DSL,Two year,No,Mailed check,31.47,409.47,No,1-2 Years,2,0,0.0274,Low Risk,Contract One Year
763f56ac-bfee-4533-acf5-9149b1c9d0dc,Female,0,Yes,No,24,Yes,No phone service,DSL,Two year,Yes,Mailed check,104.53,2509.06,No,2-4 Years,2,0,0.0237,Low Risk,Contract One Year
663b4427-bef7-410a-97f9-f3a761936947,Female,1,Yes,Yes,4,Yes,No phone service,No,Month-to-month,Yes,Bank transfer (automatic),75.48,306.42,Yes,0-1 Year,1,1,0.7449,High Risk,Contract One Year
09ab99a3-658c-42ee-b1c4-6ef9db13f2ec,Female,1,No,Yes,18,Yes,No phone service,DSL,One year,Yes,Bank transfer (automatic),74.69,1335.94,No,1-2 Years,2,1,0.04,Low Risk,Contract Two Year
b5878d33-1d5b-48b0-8027-b28302bfaf1c,Female,0,Yes,No,33,Yes,No phone service,DSL,Month-to-month,Yes,Mailed check,62.71,2079.6,Yes,2-4 Years,2,0,0.6448,Medium Risk,Contract One Year
ab987d93-53bd-4128-a2f0-6403eac97d37,Female,0,Yes,No,10,Yes,No phone service,DSL,One year,Yes,Mailed check,72.91,731.53,No,0-1 Year,2,0,0.0413,Low Risk,Contract Two Year
761b7e11-7c19-4e61-b6d8-cbc7bfa93b6e,Male,0,Yes,No,31,Yes,Yes,DSL,Month-to-month,No,Electronic check,55.22,1709.82,No,2-4 Years,3,0,0.5242,Medium Risk,Contract One Year
a832a228-8c65-401b-9521-e8251177fdd5,Male,0,Yes,No,3,Yes,No,No,One year,No,Mailed check,88.19,272.71,No,0-1 Year,1,0,0.0504,Low Risk,Contract Two Year
700ea842-f334-485d-b6ad-478c3e06f427,Female,1,No,No,14,Yes,No phone service,No,Two year,Yes,Bank transfer (automatic),84.77,1187.3,No,1-2 Years,1,1,0.0398,Low Risk,Contract One Year
4775d7ab-d207-4bc4-b885-8b6d23e7cd20,Female,1,Yes,Yes,15,Yes,No,DSL,Two year,Yes,Credit card (automatic),115.55,1733.9,No,1-2 Years,2,1,0.0183,Low Risk,Contract One Year
d6a7aa06-2bab-4a12-a94f-513fd770a46e,Male,0,Yes,No,64,Yes,No,DSL,Two year,No,Electronic check,20.51,1311.57,No,4+ Years,2,0,0.0168,Low Risk,Contract One Year
2d5f60d9-19bb-4bf0-9b63-9a38049ffb5f,Female,0,No,No,24,Yes,Yes,Fiber optic,Two year,No,Electronic check,46.84,1131.5,No,2-4 Years,3,0,0.0381,Low Risk,Contract One Year
bdcf6fd4-88df-42c1-9fc8-628d4b4d1079,Female,1,Yes,Yes,39,Yes,No phone service,No,Month-to-month,No,Bank transfer (automatic),104.96,4093.39,Yes,2-4 Years,1,1,0.627,Medium Risk,Contract One Year
abe05b22-13dc-4154-ab1f-c2ab640eb68e,Female,1,No,No,26,Yes,No phone service,No,One year,Yes,Bank transfer (automatic),35.25,913.71,No,2-4 Years,1,1,0.02,Low Risk,Contract Two Year
45f3dc5a-ad68-4b45-82de-b2e6c37a927b,Female,0,No,Yes,4,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),104.02,421.07,Yes,0-1 Year,2,1,0.6346,Medium Risk,Contract One Year
2d8d7db8-5bab-46cc-b0ce-f646274b8b98,Female,1,Yes,Yes,1,Yes,No,DSL,One year,No,Bank transfer (automatic),101.99,107.9,No,0-1 Year,2,1,0.0462,Low Risk,Contract Two Year
e4872e77-08d1-4094-b6e3-b91b3777d823,Female,1,Yes,No,11,Yes,No,No,Two year,Yes,Electronic check,50.48,563.31,No,0-1 Year,1,0,0.0226,Low Risk,Contract One Year
712ab8eb-3756-4005-8844-bc0caccfb130,Male,0,No,No,62,Yes,No,Fiber optic,One year,No,Credit card (automatic),43.78,2717.53,No,4+ Years,2,1,0.0265,Low Risk,Contract Two Year
a2819fce-d624-4055-8c39-bd0eb25db530,Female,1,No,Yes,56,Yes,No,Fiber optic,Two year,Yes,Mailed check,22.66,1274.69,No,4+ Years,2,0,0.0752,Low Risk,Contract One Year
a99c37b3-a419-4fe4-85db-19d7cfbf3d39,Male,1,Yes,No,21,Yes,Yes,No,Month-to-month,No,Credit card (automatic),62.92,1320.02,Yes,1-2 Years,2,1,0.568,Medium Risk,Contract One Year
1a50a93c-e5a2-409d-a8f8-687bb766ac85,Male,0,No,Yes,11,Yes,Yes,Fiber optic,One year,No,Bank transfer (automatic),50.99,566.02,No,0-1 Year,3,1,0.0277,Low Risk,Contract Two Year
71a91c81-4eee-4680-b0ba-8fe363ff910d,Female,1,No,No,1,Yes,Yes,DSL,One year,No,Mailed check,85.58,89.29,No,0-1 Year,3,0,0.0775,Low Risk,Contract Two Year
0c754a17-0131-4601-9923-fc7a0d6b160f,Male,1,No,No,56,Yes,No phone service,DSL,One year,No,Mailed check,93.11,5216.81,No,4+ Years,2,0,0.0135,Low Risk,Contract Two Year
33a51ac6-c461-494d-a09c-fe40c5bca449,Female,0,Yes,No,37,Yes,No,Fiber optic,One year,Yes,Credit card (automatic),37.49,1379.34,No,2-4 Years,2,1,0.0161,Low Risk,Contract Two Year
e8a44238-5fe8-4710-bfec-5325edc72f12,Female,0,Yes,Yes,47,Yes,No,DSL,Two year,No,Credit card (automatic),108.26,5086.28,No,2-4 Years,2,1,0.0273,Low Risk,Contract One Year
041b1878-1765-49e7-b332-432b3d10fa95,Female,0,Yes,No,58,Yes,No,DSL,Two year,Yes,Bank transfer (automatic),115.12,6676.73,No,4+ Years,2,1,0.0156,Low Risk,Contract One Year
03ba33a0-fd42-469c-8727-59406bf36656,Male,1,Yes,Yes,64,Yes,No,Fiber optic,One year,No,Mailed check,20.61,1321.7,No,4+ Years,2,0,0.0161,Low Risk,Contract Two Year
ae11d3c2-3130-4c8f-920e-0734564d46aa,Female,1,No,No,48,Yes,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),25.46,1234.08,Yes,4+ Years,2,1,0.6258,Medium Risk,Contract One Year
f5705436-3877-4265-902c-01a3ab404598,Male,0,No,No,30,Yes,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),61.62,1852.9,No,2-4 Years,3,1,0.0326,Low Risk,Contract Two Year
d5dbcbee-cc03-48d3-98ba-fcc9e1dd7fdf,Male,1,Yes,Yes,13,Yes,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),94.47,1224.06,No,1-2 Years,3,1,0.0263,Low Risk,Contract One Year
b958d153-2afa-4f6a-aa03-081bd4986a31,Male,0,No,Yes,33,Yes,No,Fiber optic,Two year,No,Bank transfer (automatic),75.57,2491.41,No,2-4 Years,2,1,0.0202,Low Risk,Contract One Year
833334f6-6a6a-4149-8b44-676d2ac39be9,Male,0,No,Yes,26,Yes,No phone service,Fiber optic,Two year,No,Electronic check,28.76,754.71,No,2-4 Years,2,0,0.0523,Low Risk,Contract One Year
529b20e0-53bf-4b10-90cc-c1a51b912adc,Male,0,No,Yes,33,Yes,Yes,No,Two year,No,Electronic check,71.26,2348.96,No,2-4 Years,2,0,0.024,Low Risk,Contract One Year
9fea97cc-3086-4fe3-a075-13728fe2c74f,Male,0,No,No,41,Yes,Yes,DSL,Two year,Yes,Electronic check,68.91,2830.4,No,2-4 Years,3,0,0.0158,Low Risk,Contract One Year
6522e8b9-8aad-4665-af30-141d3505c563,Male,1,Yes,Yes,49,Yes,No phone service,DSL,One year,No,Electronic check,111.48,5463.11,No,4+ Years,2,0,0.049,Low Risk,Contract Two Year
3b7f1998-1eed-4236-ad89-9035f05d45c7,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,Month-to-month,No,Electronic check,113.57,5564.1,Yes,4+ Years,3,0,0.7607,High Risk,Contract Two Year
52c83bfc-5b48-461f-9b1b-4cd736ba4918,Male,0,Yes,No,65,Yes,Yes,DSL,Two year,Yes,Mailed check,52.52,3411.25,No,4+ Years,3,0,0.0391,Low Risk,Contract One Year
a76c11cb-66f2-4d1d-83d6-af3f2c727675,Female,1,No,Yes,6,Yes,No,Fiber optic,One year,No,Mailed check,28.92,158.29,No,0-1 Year,2,0,0.0103,Low Risk,Contract Two Year
3677f5b4-63a1-4caa-8311-362650f51e97,Female,0,Yes,Yes,25,Yes,No,No,Two year,Yes,Mailed check,82.85,2073.95,No,2-4 Years,1,0,0.0357,Low Risk,Contract One Year
a8702d97-10e6-4176-b858-3966757256f6,Female,0,No,No,3,Yes,No,Fiber optic,One year,Yes,Credit card (automatic),34.18,97.28,No,0-1 Year,2,1,0.2033,Low Risk,Contract Two Year
9fb886b2-a662-4b92-8748-ffb3d0a96757,Female,1,Yes,No,60,Yes,No,No,Two year,Yes,Mailed check,53.33,3192.71,No,4+ Years,1,0,0.0281,Low Risk,Contract One Year
e2ad828b-113c-4f25-8b3f-953a5e75788f,Female,1,No,Yes,50,Yes,No,No,Two year,No,Electronic check,82.51,4126.74,No,4+ Years,1,0,0.0303,Low Risk,Contract One Year
c47dd678-4d31-4923-a93d-a46c37f39aac,Female,1,No,No,56,Yes,Yes,No,Month-to-month,No,Credit card (automatic),81.61,4575.31,No,4+ Years,2,1,0.5297,Medium Risk,Contract One Year
fd8fb938-fbac-4ade-bfe4-36d1994f7c31,Female,0,No,No,36,Yes,No,No,Month-to-month,No,Mailed check,55.79,1999.96,No,2-4 Years,1,0,0.4414,Medium Risk,Contract One Year
ca90001c-8943-414f-b668-705d1a10748c,Male,1,No,No,49,Yes,No,Fiber optic,Two year,Yes,Mailed check,22.33,1099.19,No,4+ Years,2,0,0.034,Low Risk,Contract One Year
91b76c45-d9b8-4389-ac16-ddb7fd93754a,Female,0,Yes,No,20,Yes,Yes,DSL,Two year,No,Bank transfer (automatic),44.05,876.48,No,1-2 Years,3,1,0.0155,Low Risk,Contract One Year
18412e07-f583-4c69-807f-26542be4be9c,Female,1,No,Yes,43,Yes,No phone service,No,Two year,Yes,Mailed check,48.16,2074.12,No,2-4 Years,1,0,0.0194,Low Risk,Contract One Year
a180f402-fb3e-427f-9308-e1f29990e4a9,Male,0,Yes,No,68,Yes,No,No,One year,Yes,Mailed check,58.69,3993.81,No,4+ Years,1,0,0.0263,Low Risk,Contract Two Year
ecaf8800-ad8a-4364-a379-064fb241b95b,Male,0,No,Yes,37,Yes,No phone service,Fiber optic,Two year,No,Electronic check,115.42,4269.51,No,2-4 Years,2,0,0.0137,Low Risk,Contract One Year
2207cb65-b197-4ed1-857a-e3fff8ed08ae,Female,0,Yes,No,15,Yes,No,Fiber optic,Two year,No,Credit card (automatic),95.7,1435.65,No,1-2 Years,2,1,0.0686,Low Risk,Contract One Year
c2ffd690-a2a6-461a-ace2-7ec9550100bf,Male,0,No,No,11,Yes,No,No,One year,No,Credit card (automatic),54.69,599.61,No,0-1 Year,1,1,0.0142,Low Risk,Contract Two Year
fa5f9e72-5166-488b-b008-32dae24ba9d4,Female,1,No,No,24,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),117.68,2825.64,Yes,2-4 Years,2,1,0.6845,Medium Risk,Contract One Year
11489054-7b6c-4596-aa97-435dd9ff74eb,Female,0,Yes,No,65,Yes,Yes,No,One year,No,Bank transfer (automatic),50.48,3282.47,No,4+ Years,2,1,0.0085,Low Risk,Contract Two Year
e97f995d-9bc8-46f6-8484-a1b355c974a4,Female,1,Yes,No,17,Yes,No phone service,DSL,One year,Yes,Bank transfer (automatic),79.32,1343.82,No,1-2 Years,2,1,0.0348,Low Risk,Contract Two Year
82d29bf8-61e3-478b-b2eb-de4e95c4fab0,Female,0,No,No,61,Yes,No,DSL,One year,No,Mailed check,39.14,2380.75,No,4+ Years,2,0,0.0297,Low Risk,Contract Two Year
80e022c8-3b80-4c61-bde7-8473a3fdd59c,Male,0,No,Yes,51,Yes,No phone service,No,Two year,No,Credit card (automatic),37.73,1929.27,No,4+ Years,1,1,0.0263,Low Risk,Contract One Year
03671560-fd06-475b-b462-931f966456be,Female,1,Yes,No,61,Yes,No phone service,DSL,Month-to-month,No,Electronic check,92.43,5639.25,Yes,4+ Years,2,0,0.7308,High Risk,Contract One Year
c249f59a-9dc9-46df-856e-3d783b8c0f84,Male,1,Yes,No,12,Yes,No,Fiber optic,Two year,Yes,Mailed check,75.89,915.03,No,1-2 Years,2,0,0.0558,Low Risk,Contract One Year
3c847821-4f10-4422-9fc2-2517e593562b,Male,1,No,Yes,32,Yes,Yes,DSL,Two year,No,Mailed check,73.89,2361.13,No,2-4 Years,3,0,0.0236,Low Risk,Contract One Year
3e59034b-c1da-4b7d-adb2-094bbce7e298,Male,0,No,No,53,Yes,No,No,Month-to-month,Yes,Credit card (automatic),26.36,1392.96,Yes,4+ Years,1,1,0.4607,Medium Risk,Contract One Year
2336d60b-0f57-4d6b-9452-e1309ea8ffe3,Male,1,Yes,Yes,7,Yes,No phone service,No,Month-to-month,Yes,Credit card (automatic),110.91,771.31,Yes,0-1 Year,1,1,0.58,Medium Risk,Contract One Year
33b70b63-4bee-4160-bfac-89fe5fe0c7c3,Male,0,No,Yes,52,Yes,No phone service,Fiber optic,Month-to-month,Yes,Electronic check,84.0,4367.1,Yes,4+ Years,2,0,0.7284,High Risk,Contract One Year
a45ca94a-3452-48c4-a031-046126d3e222,Female,1,No,No,31,Yes,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),32.59,1011.45,No,2-4 Years,3,1,0.0374,Low Risk,Contract Two Year
b9add00a-ec64-4a9b-bcf1-c29e09b4413c,Male,1,Yes,Yes,36,Yes,No,No,Two year,No,Electronic check,101.63,3655.96,No,2-4 Years,1,0,0.0341,Low Risk,Contract One Year
71980a55-f224-464c-bd11-b3ff991b749e,Male,1,Yes,No,17,Yes,Yes,DSL,Month-to-month,No,Electronic check,69.76,1193.74,No,1-2 Years,3,0,0.5212,Medium Risk,Contract One Year
225f52ab-5425-44b8-a098-d2e3bd3fdb62,Female,1,No,Yes,30,Yes,No phone service,DSL,One year,Yes,Electronic check,30.6,914.79,No,2-4 Years,2,0,0.0275,Low Risk,Contract Two Year
c976ec61-a4c3-4af7-914a-36bf47334b73,Male,0,Yes,No,22,Yes,Yes,No,One year,No,Bank transfer (automatic),86.14,1896.32,No,1-2 Years,2,1,0.0181,Low Risk,Contract Two Year
cab21438-8557-4c6c-8a23-b722c2afba28,Male,1,Yes,No,27,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),51.35,1382.03,No,2-4 Years,2,1,0.4931,Medium Risk,Contract One Year
d00dcc4f-a5e6-4ec4-aa36-7425fa41dd2e,Male,0,Yes,No,35,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),68.13,2381.18,Yes,2-4 Years,2,1,0.5491,Medium Risk,Contract One Year
3aa06694-0610-442d-8024-1ac149d83188,Female,1,No,No,26,Yes,No phone service,DSL,Month-to-month,Yes,Credit card (automatic),25.89,672.71,No,2-4 Years,2,1,0.4492,Medium Risk,Contract One Year
57bd0ca8-54ce-40ea-bb9d-92c0d8d0b8db,Male,1,No,No,19,Yes,Yes,DSL,One year,Yes,Bank transfer (automatic),117.24,2223.4,No,1-2 Years,3,1,0.0543,Low Risk,Contract Two Year
0dd7cac2-8a10-45c5-b4b0-738e3e040782,Female,1,No,No,45,Yes,No phone service,Fiber optic,One year,Yes,Electronic check,90.28,4063.05,No,2-4 Years,2,0,0.0636,Low Risk,Contract Two Year
fd063a58-aa3d-4585-aaec-f4e0e81909ce,Male,1,No,Yes,58,Yes,No phone service,Fiber optic,Two year,No,Electronic check,41.79,2426.02,No,4+ Years,2,0,0.0432,Low Risk,Contract One Year
b23f4738-aff6-48bc-8d2b-f2063f931507,Male,0,No,No,28,Yes,Yes,Fiber optic,Month-to-month,No,Electronic check,63.86,1793.55,Yes,2-4 Years,3,0,0.7748,High Risk,Contract One Year
df69a560-9baa-4785-b8f2-17f0b8314c26,Female,1,Yes,Yes,43,Yes,No phone service,DSL,Two year,Yes,Credit card (automatic),103.63,4450.69,No,2-4 Years,2,1,0.0195,Low Risk,Contract One Year
2efcd60c-5256-4d59-857f-2f3e61a90fb1,Female,0,Yes,Yes,17,Yes,No,DSL,Two year,Yes,Mailed check,91.78,1561.1,No,1-2 Years,2,0,0.0136,Low Risk,Contract One Year
108abb5c-018c-4313-a139-6d49713e9035,Male,1,No,No,61,Yes,Yes,No,Two year,No,Electronic check,104.24,6358.33,No,4+ Years,2,0,0.035,Low Risk,Contract One Year
f42323d9-11ea-4815-bddc-44f5deaf9631,Female,1,No,Yes,61,Yes,No,No,One year,Yes,Mailed check,28.87,1751.83,No,4+ Years,1,0,0.0325,Low Risk,Contract Two Year
fdf48930-a265-4f65-8d56-e00031456a6c,Male,0,Yes,Yes,2,Yes,No,DSL,One year,No,Credit card (automatic),70.43,135.22,No,0-1 Year,2,1,0.0409,Low Risk,Contract Two Year
2024c407-3447-434a-b032-c262243b7101,Female,1,Yes,Yes,72,Yes,No phone service,No,Month-to-month,No,Electronic check,28.25,2036.37,Yes,4+ Years,1,0,0.6655,Medium Risk,Contract One Year
8c813e53-97b6-4461-ac76-04c1177d8b26,Male,1,No,Yes,42,Yes,No,DSL,Month-to-month,Yes,Mailed check,48.23,2018.9,Yes,2-4 Years,2,0,0.5058,Medium Risk,Contract One Year
3451cf94-ee8b-46d3-8b94-6541d4cae432,Female,1,No,Yes,67,Yes,No phone service,Fiber optic,Month-to-month,Yes,Electronic check,54.71,3665.2,Yes,4+ Years,2,0,0.6001,Medium Risk,Contract One Year
6d1e0d7d-1402-46ee-81e6-935f3c7ed208,Female,1,No,No,13,Yes,No phone service,Fiber optic,Two year,Yes,Electronic check,77.43,995.98,No,1-2 Years,2,0,0.0499,Low Risk,Contract One Year
2a064fd2-4fbc-4984-b792-2d9eb998e2d3,Female,0,No,No,9,Yes,No phone service,Fiber optic,One year,Yes,Mailed check,86.98,782.31,Yes,0-1 Year,2,0,0.5191,Medium Risk,Tenure Months
6c8c5d0e-3eb3-46fd-b291-bc95b8bf9cae,Male,1,Yes,No,54,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),35.82,1924.01,Yes,4+ Years,2,1,0.558,Medium Risk,Contract One Year
4d980202-3fbc-45e0-9b19-11122d2ae08e,Male,0,Yes,No,61,Yes,No phone service,Fiber optic,Two year,No,Credit card (automatic),74.65,4550.63,No,4+ Years,2,1,0.0344,Low Risk,Contract One Year
f7bce0ef-72c1-468e-9390-6193490ce315,Male,1,No,No,50,Yes,No,DSL,One year,Yes,Credit card (automatic),80.45,4020.31,No,4+ Years,2,1,0.047,Low Risk,Contract Two Year
dcc7eb51-4598-4b17-b38f-0430a2b6eddc,Male,0,Yes,Yes,31,Yes,No phone service,No,One year,No,Electronic check,27.77,861.49,No,2-4 Years,1,0,0.0574,Low Risk,Contract Two Year
f37599aa-147b-4d20-bb2e-00e6c8028d0e,Female,0,Yes,Yes,11,Yes,No,No,Month-to-month,No,Bank transfer (automatic),47.02,515.96,Yes,0-1 Year,1,1,0.4858,Medium Risk,Contract One Year
60b217f9-65f3-4984-9c0d-8fccf8f960bd,Female,0,No,No,7,Yes,No phone service,Fiber optic,One year,No,Bank transfer (automatic),83.56,578.74,No,0-1 Year,2,1,0.1647,Low Risk,Contract Two Year
6c35e33c-70fe-45a1-b880-adc62af2b718,Male,1,Yes,No,48,Yes,No,DSL,Two year,No,Credit card (automatic),99.68,4778.55,No,4+ Years,2,1,0.0356,Low Risk,Contract One Year
6ef54cee-bc24-4f9f-9c01-4262815ada5d,Female,0,No,No,47,Yes,No phone service,DSL,One year,No,Credit card (automatic),74.53,3494.84,No,2-4 Years,2,1,0.0286,Low Risk,Contract Two Year
f42973f5-d1d1-4e0b-a7e7-a6bdc2a49fd8,Male,0,No,Yes,53,Yes,Yes,No,Month-to-month,No,Electronic check,24.44,1296.35,No,4+ Years,2,0,0.4917,Medium Risk,Contract One Year
c30dcc74-0512-46b8-bb64-665ccb26a809,Male,1,Yes,Yes,19,Yes,Yes,Fiber optic,Two year,Yes,Electronic check,31.17,593.04,No,1-2 Years,3,0,0.0653,Low Risk,Contract One Year
154ebf91-daa2-42b4-ad69-e88c61a4b230,Male,0,No,Yes,6,Yes,Yes,No,Month-to-month,No,Electronic check,87.56,528.71,No,0-1 Year,2,0,0.5864,Medium Risk,Contract One Year
4cdbf99e-ebe9-4dd4-a80d-9169c24489e1,Male,1,Yes,Yes,50,Yes,No phone service,DSL,One year,No,Mailed check,81.16,4055.5,No,4+ Years,2,0,0.0247,Low Risk,Contract Two Year
8d87b7be-271d-40f1-8985-c98d985defc4,Male,1,No,No,12,Yes,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),75.78,900.69,Yes,1-2 Years,2,1,0.7092,High Risk,Contract One Year
61652fd3-41dd-4edf-acfa-a174ba059e68,Female,0,No,Yes,69,Yes,No phone service,DSL,Two year,No,Credit card (automatic),77.05,5314.87,No,4+ Years,2,1,0.0307,Low Risk,Contract One Year
48817b98-741f-4545-8e4c-01f676b1d8fa,Female,1,No,Yes,59,Yes,No,Fiber optic,Month-to-month,No,Bank transfer (automatic),85.55,5047.51,No,4+ Years,2,1,0.4429,Medium Risk,Contract One Year
7b189d5d-9b24-4a55-8fe8-8b776009a05a,Female,0,Yes,Yes,58,Yes,No phone service,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),51.69,2992.2,Yes,4+ Years,2,1,0.594,Medium Risk,Contract One Year
b7014925-22fb-4906-954e-d52c126aa315,Female,0,No,No,57,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),78.26,4455.47,No,4+ Years,2,1,0.0224,Low Risk,Contract One Year
ea879f65-279c-458a-b21a-6d71782152e0,Male,0,No,No,68,Yes,No phone service,Fiber optic,One year,No,Credit card (automatic),63.14,4295.77,No,4+ Years,2,1,0.0341,Low Risk,Contract Two Year
dc956e31-0349-4b41-8111-fa05308b5146,Female,0,No,Yes,1,Yes,Yes,DSL,Two year,Yes,Credit card (automatic),101.18,101.68,No,0-1 Year,3,1,0.0606,Low Risk,Contract One Year
5fcf5c22-b9b0-4c1a-baf9-706d802ddcc4,Female,1,No,No,21,Yes,No,Fiber optic,Two year,Yes,Bank transfer (automatic),87.38,1840.64,No,1-2 Years,2,1,0.0554,Low Risk,Contract One Year
6a7330b3-ecfa-4700-a790-eee07dcfe924,Female,1,Yes,Yes,43,Yes,No,Fiber optic,Two year,No,Electronic check,48.88,2110.45,No,2-4 Years,2,0,0.0486,Low Risk,Contract One Year
be006ccb-f872-4487-a507-c321f0b6844f,Male,1,Yes,Yes,44,Yes,No phone service,No,Month-to-month,Yes,Credit card (automatic),29.93,1309.41,No,2-4 Years,1,1,0.5045,Medium Risk,Contract One Year
4eccb0ab-7d53-48ca-a250-46c05f866c8e,Female,1,Yes,Yes,64,Yes,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),37.97,2427.99,Yes,4+ Years,2,1,0.5569,Medium Risk,Contract One Year
123c6a29-969b-4b4b-bcce-3ef8a41bc4c2,Male,0,No,Yes,69,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,37.15,2563.97,No,4+ Years,3,0,0.2355,Low Risk,Contract One Year
fe12ace5-09f0-4f24-a28f-553768a64d97,Female,0,Yes,No,28,Yes,Yes,Fiber optic,Two year,Yes,Credit card (automatic),60.04,1682.94,No,2-4 Years,3,1,0.0279,Low Risk,Contract One Year
eea00af9-6283-450f-9fdd-c20aebee30cf,Female,0,Yes,No,51,Yes,No,DSL,One year,Yes,Electronic check,73.96,3777.04,No,4+ Years,2,0,0.0471,Low Risk,Contract Two Year
c350bf4f-31b8-4079-a990-94c090cbb982,Male,1,No,No,17,Yes,No,No,Month-to-month,Yes,Mailed check,92.04,1568.32,Yes,1-2 Years,1,0,0.6,Medium Risk,Contract One Year
c571f9ab-4158-4d90-b504-4d156fb138c2,Male,1,Yes,No,47,Yes,Yes,Fiber optic,Month-to-month,No,Mailed check,107.48,5057.25,Yes,2-4 Years,3,0,0.7817,High Risk,Contract One Year
593c73f2-b8e5-4141-8067-6073e9c000f0,Male,0,Yes,Yes,23,Yes,No phone service,Fiber optic,Two year,No,Credit card (automatic),47.02,1081.77,No,1-2 Years,2,1,0.0419,Low Risk,Contract One Year
a28e0841-7d16-4228-b589-717e8275b18a,Female,0,Yes,No,35,Yes,Yes,No,One year,No,Electronic check,36.68,1280.66,No,2-4 Years,2,0,0.0516,Low Risk,Contract Two Year
0ec5bad7-b24a-46e3-9e41-1475b040d75a,Female,1,No,No,58,Yes,Yes,Fiber optic,Two year,Yes,Credit card (automatic),39.39,2294.37,No,4+ Years,3,1,0.0151,Low Risk,Contract One Year
